doi,openalex_id,label_included,pmid,method,titles,abstracts
https://doi.org/10.21887/ijvsbt.v13i03.10612,https://openalex.org/W2782166493,0,,search_title,"DNA Virome: Sequencing and Data Analysis of Viral Metagenome of Poultry Suffering
from Respiratory Diseases","<jats:p>Respiratory diseases are the most common causes of death in a poultry flock. Knowledge of the
avian respiratory system is essential for developing a health monitoring plan for a poultry flock,
recognizing problems that may occur, and taking action to correct them. Recently, respiratory
diseases in commercial broiler chicken flocks have increased in India and no significant cause has
been identified till date. Viral populations are predominant in respiratory tract infections and they
cause severe economic loss through decreased productivity. We performed shotgun sequencing
approach to understand viruses associated with or causing respiratory infections (RI) in broilers.
We report high quality sequencing reads, de novo assembled sequences, taxonomical as well as
functional classifications of virome of the infected broiler birds.</jats:p>"
https://doi.org/10.21887/ijvsbt.v13i04.322,https://openalex.org/W2797910824,0,,search_title,No title,No abstract
https://doi.org/10.1016/j.dib.2017.11.033,https://openalex.org/W2770490154,0,,search_title,Metagenomic data of DNA viruses of poultry affected with respiratory tract infection,No abstract
https://doi.org/10.1016/j.vetmic.2015.05.013,https://openalex.org/W902440029,0,,search_title,Isolation and characterization of a novel Rhabdovirus from a wild boar (Sus scrofa) in Japan,No abstract
https://doi.org/10.7717/peerj.2324,https://openalex.org/W2511161509,0,https://pubmed.ncbi.nlm.nih.gov/27602290,id_retrieval_doi,Bunyaviruses are common in male and female Ixodes scapularis ticks in central Pennsylvania.,"The blacklegged tick Ixodes scapularis is widely distributed in the United States and transmits multiple pathogens to humans, wildlife and domestic animals. Recently, several novel viruses in the family Bunyaviridae (South Bay virus (SBV) and Blacklegged tick phlebovirus (BTPV)) were identified infecting female I. scapularis ticks collected in New York State. We used metagenomic sequencing to investigate the distribution of viruses infecting male and female I. scapularis ticks collected in Centre County, Pennsylvania. We identified both SBV and BTPV in both male and female ticks from all collection locations. The role of male I. scapularis in pathogen epidemiology has been overlooked because they rarely bite and are not considered important pathogen vectors. However, males may act as reservoirs for pathogens that can then be transmitted to females during mating. Our data highlight the importance of examining all potential avenues of pathogen maintenance and transmission throughout the vector-pathogen life cycle in order to understand the epidemiology of tick-borne pathogens."
https://doi.org/10.1016/s0378-1135(98)00284-3,https://openalex.org/W1984842175,0,https://pubmed.ncbi.nlm.nih.gov/10068129,id_retrieval_doi,Genetic heterogeneity of porcine and ruminant pestiviruses mainly isolated in Japan.,"The genetic variability of porcine and ruminant pestiviruses was studied by comparative nucleotide sequence analysis of 73 isolates (42 porcine and 31 ruminant), including 65 Japanese isolates (35 porcine and 30 ruminant). The 5'-untranslated region (UTR) amplified by reverse transcriptase-polymerase chain reaction (RT-PCR) was determined by direct sequencing and phylogenetic analysis was performed from the nucleotide sequence data. Most porcine isolates were divided into two major subgroups, classical swine fever virus (CSFV) subgroup 1 (CSFV-1, represented by Brecia strain) and subgroup 2 (CSFV-2, represented by Alfort strain). However, the Japanese Kanagawa/74, Okinawa/86, Okinawa/86-2 and Thai CBR/93 strains were the most distinct variants and these were assigned to another new disparate subgroup, CSFV-3 (represented by p97 strain). Most ruminant isolates were classified as the bovine viral diarrhoea virus (BVDV) genotype-I (BVDV-I) and subdivided into two subgroups, BVDV-Ia (represented by the NADL strain) and Ib (represented by the Osloss strain). Two bovine isolates (MS-1 and SY-89) and a contaminating strain (V/FLL) from an ovine cell line were classified as BVDV genotype-II (BVDV-II) on genetic characteristics. These data suggested that the detection and phylogenetic analysis of 5'-UTRs are useful for the rapid characterization of field isolates."
https://doi.org/10.3201/eid2407.180059,https://openalex.org/W2806584824,0,,search_title,"Virus RNA Load in Patients with Tick-Borne Encephalitis, Slovenia",No abstract
https://doi.org/10.3389/fmicb.2017.02088,https://openalex.org/W2765274345,0,https://pubmed.ncbi.nlm.nih.gov/29123512,id_retrieval_doi,Alternative Growth Promoters Modulate Broiler Gut Microbiome and Enhance Body Weight Gain.,"Antibiotic growth promoters (AGPs) are frequently used to enhance weight-gain in poultry production. However, there has been increasing concern over the impact of AGP on the emergence of antibiotic resistance in zoonotic bacterial pathogens in the microbial community of the poultry gut. In this study, we adopted mass-spectrophotometric, phylogenetic, and shotgun-metagenomic approaches to evaluate bioactive phenolic extracts (BPE) from blueberry ("
https://doi.org/10.1111/j.1365-3059.2010.02285.x,https://openalex.org/W1521244671,0,,search_title,Biological and molecular diagnosis of seedborne viruses in cowpea germplasm of geographically diverse sub‐Saharan origins,"<jats:p>A total of 983 cowpea accessions obtained from the University of California, Riverside (UCR) Cowpea Repository were analysed for seedborne viruses. A majority of the accessions originated from 11 countries representing different agroclimatic zones in sub‐Saharan Africa, and included landraces, local cultivars and breeding lines. Following the initial grow‐out tests, 69 cowpea accessions, mostly with symptoms of virus infection, were selected for further evaluation using a combination of host range, reverse transcription‐polymerase chain reaction (RT‐PCR) and sequence analyses. The analyses revealed that samples from 46 (67%) accessions harboured one or more known seedborne viruses of cowpea. These included seed samples of accessions originating from Botswana (13 accessions), Ghana (6), Nigeria (6), Mali (1), Kenya (5), Cameroon (7), Niger (4), Côte d’lvoire (1), Benin (1), India (1) and China (1). Viruses were identified by RT‐PCR analysis of total RNAs extracted from suspected virus‐infected samples using virus species‐specific primers, as well as the cloning and sequencing of RT‐PCR products amplified using virus genus‐ and family‐specific degenerate oligonucleotide primers. The viruses identified included <jats:italic>Cowpea aphid‐borne mosaic virus</jats:italic> (CABMV), <jats:italic>Cucumber mosaic virus</jats:italic> (CMV) and <jats:italic>Southern bean mosaic virus</jats:italic> (SBMV). Phylogenetic analysis of the deduced coat protein (CP) amino acid sequences of selected CMV isolates recovered from five agroclimatically distinct locations confirmed their affiliations as new members of CMV subgroup IB. This is the first time that seedborne viruses of cowpea accessions in a major collection (UCR) have been identified using RT‐PCR and sequencing approaches.</jats:p>"
https://doi.org/10.1111/tbed.12818,https://openalex.org/W2792415085,0,https://pubmed.ncbi.nlm.nih.gov/29363284,id_retrieval_doi,Identification and characterization of lumpy skin disease virus isolated from cattle in the Republic of North Ossetia-Alania in 2015.,"The first notifications of the unknown disease of cattle appeared in September-October 2015 in North Caucasus region of Russia (Republic of North Ossetia-Alania). The clinical signs included watery discharge from eyes, apathy, loss of appetite, salivation, lameness and nodular skin lesions. Capripoxvirus genome was detected by real-time PCR in the tissue samples of sick animals. The aetiological agent was isolated in the primary cell cultures of lamb testis and goat testis, as well as in the continuous MDBK cell culture. Further sequencing of the GPCR gene and phylogenetic analysis showed the close genetic relationship of isolated capripoxvirus with a group of lumpy skin disease virus. Koch's postulates were fulfilled by the experimental infection of four calves with a suspension of tissue samples from sick animals."
https://doi.org/10.1371/journal.pgen.1004417,https://openalex.org/W2135716845,0,https://pubmed.ncbi.nlm.nih.gov/24901252,id_retrieval_doi,Sequence of a complete chicken BG haplotype shows dynamic expansion and contraction of two gene lineages with particular expression patterns.,"Many genes important in immunity are found as multigene families. The butyrophilin genes are members of the B7 family, playing diverse roles in co-regulation and perhaps in antigen presentation. In humans, a fixed number of butyrophilin genes are found in and around the major histocompatibility complex (MHC), and show striking association with particular autoimmune diseases. In chickens, BG genes encode homologues with somewhat different domain organisation. Only a few BG genes have been characterised, one involved in actin-myosin interaction in the intestinal brush border, and another implicated in resistance to viral diseases. We characterise all BG genes in B12 chickens, finding a multigene family organised as tandem repeats in the BG region outside the MHC, a single gene in the MHC (the BF-BL region), and another single gene on a different chromosome. There is a precise cell and tissue expression for each gene, but overall there are two kinds, those expressed by haemopoietic cells and those expressed in tissues (presumably non-haemopoietic cells), correlating with two different kinds of promoters and 5' untranslated regions (5'UTR). However, the multigene family in the BG region contains many hybrid genes, suggesting recombination and/or deletion as major evolutionary forces. We identify BG genes in the chicken whole genome shotgun sequence, as well as by comparison to other haplotypes by fibre fluorescence in situ hybridisation, confirming dynamic expansion and contraction within the BG region. Thus, the BG genes in chickens are undergoing much more rapid evolution compared to their homologues in mammals, for reasons yet to be understood."
https://doi.org/10.1007/s11262-013-1015-y,https://openalex.org/W1974870800,0,https://pubmed.ncbi.nlm.nih.gov/24287924,id_retrieval_doi,Molecular characterization and phylogenetic study of velogenic Newcastle disease virus isolates in Iran.,"The pathogenicity and genetic characterizations of six Newcastle disease virus (NDV) isolates obtained from chicken farms in six different regions in Iran were carried out using conventional and molecular techniques. Based on the pathogenicity indices (MDT, ICPI, and IVPI), all of these isolates were found to be velogenic (highly virulent) strains. A sequence analysis of the full-length mRNA encoding the fusion glycoprotein precursor (F0) of the NDV's fusion proteins F1 and F2 in these six isolates showed the presence of point mutations in form of nucleic acid substitutions at positions 82((C→T)), 83((T→C)), 736((A→G)), and 1,633((G→A)). However, the nucleic acid residues at positions 330-347 of the precursor F0 gene, corresponding to the cleavage site of the F0 protein, were found to have remained conserved among the six NDV isolates. A phylogenetic comparison between the six Iranian isolates and the NDVs whose F0 gene sequences were previously deposited in GenBank Database showed that all of the newly characterized Iranian NDV isolates belonged to genotype VII."
https://doi.org/10.1007/s11250-018-1634-3,https://openalex.org/W2808625021,0,https://pubmed.ncbi.nlm.nih.gov/29948777,id_retrieval_doi,Phylogenetic analysis of the lumpy skin disease viruses in northwest of Iran.,"Lumpy skin disease (LSD) is a devastating viral disease of cattle which has recently spread from Africa into the countries of the Middle East. The aim of the present study was to investigate the relationships among lumpy skin disease viruses (LSDV) isolated from different regions of Iran and the origin and spread of these viruses. In this study, a total of 234 blood samples from clinically affected animals from four provinces in the northwest of Iran were screened for LSDV using polymerase chain reaction (PCR). From 80 positive samples for LSDV detected by PCR, the partial P32 gene (759 bp) of 12 isolates were sequenced and phylogenetically analyzed. LSD viruses were grouped in three subclusters with an overall 97.1-100% nucleotide identity. LSDVs isolated from Gilan showed lowest nucleotide identity with the other LSDVs. Four isolates of LSDV including KO-1, EA-1, EA-3, and WA-3 showed 100% similarity with each other and also with the Neethling strain. Phylogenetic analysis indicated that the identified LSDVs were closely related to each other and had high-sequence homology with other LSDV isolates from Africa. It was concluded that LSD outbreak probably occurred in the northwest of Iran by LSDVs entering the country from Iraq and P32 nucleotide sequence information obtained in the present study is a valuable resource in understanding the genetic nature and molecular epidemiology of local LSDV isolates which can be used for future vaccine development based on the circulating strains in the region."
https://doi.org/10.1038/s41598-017-02325-8,https://openalex.org/W2620416311,0,https://pubmed.ncbi.nlm.nih.gov/28588308,id_retrieval_doi,A Four-Biomarker Blood Signature Discriminates Systemic Inflammation Due to Viral Infection Versus Other Etiologies.,"The innate immune system of humans and other mammals responds to pathogen-associated molecular patterns (PAMPs) that are conserved across broad classes of infectious agents such as bacteria and viruses. We hypothesized that a blood-based transcriptional signature could be discovered indicating a host systemic response to viral infection. Previous work identified host transcriptional signatures to individual viruses including influenza, respiratory syncytial virus and dengue, but the generality of these signatures across all viral infection types has not been established. Based on 44 publicly available datasets and two clinical studies of our own design, we discovered and validated a four-gene expression signature in whole blood, indicative of a general host systemic response to many types of viral infection. The signature's genes are: Interferon Stimulated Gene 15 (ISG15), Interleukin 16 (IL16), 2',5'-Oligoadenylate Synthetase Like (OASL), and Adhesion G Protein Coupled Receptor E5 (ADGRE5). In each of 13 validation datasets encompassing human, macaque, chimpanzee, pig, mouse, rat and all seven Baltimore virus classification groups, the signature provides statistically significant (p < 0.05) discrimination between viral and non-viral conditions. The signature may have clinical utility for differentiating host systemic inflammation (SI) due to viral versus bacterial or non-infectious causes."
https://doi.org/10.1371/journal.pone.0009269,https://openalex.org/W1975866986,0,https://pubmed.ncbi.nlm.nih.gov/20174645,id_retrieval_doi,Complete genome sequence of avian paramyxovirus (APMV) serotype 5 completes the analysis of nine APMV serotypes and reveals the longest APMV genome.,"Avian paramyxoviruses (APMV) consist of nine known serotypes. The genomes of representatives of all APMV serotypes except APMV type 5 have recently been fully sequenced. Here, we report the complete genome sequence of the APMV-5 prototype strain budgerigar/Kunitachi/74. APMV-5 Kunitachi virus is unusual in that it lacks a virion hemagglutinin and does not grow in the allantoic cavity of embryonated chicken eggs. However, the virus grew in the amniotic cavity of embryonated chicken eggs and in twelve different established cell lines and two primary cell cultures. The genome is 17,262 nucleotides (nt) long, which is the longest among members of genus Avulavirus, and encodes six non-overlapping genes in the order of 3'N-P/V/W-M-F-HN-L-5' with intergenic regions of 4-57 nt. The genome length follows the 'rule of six' and contains a 55-nt leader sequence at the 3'end and a 552 nt trailer sequence at the 5' end. The phosphoprotein (P) gene contains a conserved RNA editing site and is predicted to encode P, V, and W proteins. The cleavage site of the F protein (G-K-R-K-K-R downward arrowF) conforms to the cleavage site motif of the ubiquitous cellular protease furin. Consistent with this, exogenous protease was not required for virus replication in vitro. However, the intracerebral pathogenicity index of APMV-5 strain Kunitachi in one-day-old chicks was found to be zero, indicating that the virus is avirulent for chickens despite the presence of a polybasic F cleavage site. Phylogenetic analysis of the sequences of the APVM-5 genome and proteins versus those of the other APMV serotypes showed that APMV-5 is more closely related to APMV-6 than to the other APMVs. Furthermore, these comparisons provided evidence of extensive genome-wide divergence that supports the classification of the APMVs into nine separate serotypes. The structure of the F cleavage site does not appear to be a reliable indicator of virulence among APMV serotypes 2-9. The availability of sequence information for all known APMV serotypes will facilitate studies in epidemiology and vaccinology."
https://doi.org/10.1371/journal.pone.0150489,https://openalex.org/W2295940555,0,https://pubmed.ncbi.nlm.nih.gov/26959424,id_retrieval_doi,Climate Change Influences on the Global Potential Distribution of Bluetongue Virus.,"The geographic distribution of arboviruses has received considerable attention after several dramatic emergence events around the world. Bluetongue virus (BTV) is classified among category ""A"" diseases notifiable to the World Organization of Animal Health (OIE), and is transmitted among ruminants by biting midges of the genus Culicoides. Here, we developed a comprehensive occurrence data set to map the current distribution, estimate the ecological niche, and explore the future potential distribution of BTV globally using ecological niche modeling and based on diverse future climate scenarios from general circulation models (GCMs) for four representative concentration pathways (RCPs). The broad ecological niche and potential geographic distribution of BTV under present-day conditions reflected the disease's current distribution across the world in tropical, subtropical, and temperate regions. All model predictions were significantly better than random expectations. As a further evaluation of model robustness, we compared our model predictions to 331 independent records from most recent outbreaks from the Food and Agriculture Organization Emergency Prevention System for Transboundary Animal and Plant Pests and Diseases Information System (EMPRES-i); all were successfully anticipated by the BTV model. Finally, we tested ecological niche similarity among possible vectors and BTV, and could not reject hypotheses of niche similarity. Under future-climate conditions, the potential distribution of BTV was predicted to broaden, especially in central Africa, United States, and western Russia."
https://doi.org/10.1016/0042-6822(90)90094-8,https://openalex.org/W2055757365,0,https://pubmed.ncbi.nlm.nih.gov/1689525,id_retrieval_doi,Antigenic homology among coronaviruses related to transmissible gastroenteritis virus.,"The antigenic homology of 26 coronavirus isolates, of which 22 were antigenically related to transmissible gastroenteritis virus (TGEV), was determined with 42 monoclonal antibodies. Type, group, and interspecies specific epitopes were defined. Two group specific MAbs distinguished the enteric TGEV isolates from the respiratory variants. An antigenic subsite involved in neutralization was conserved in porcine, feline, and canine coronavirus. The classification of the human coronavirus 229E in a taxonomic cluster distinct from TGEV group is suggested."
https://doi.org/10.1007/978-1-4939-0758-8_28,https://openalex.org/W2181307711,0,https://pubmed.ncbi.nlm.nih.gov/24899442,id_retrieval_doi,Analyzing swine sera for functional antibody titers against influenza A neuraminidase proteins using an enzyme-linked lectin assay (ELLA).,"Neuraminidase (NA) is an envelope glycoprotein of influenza viruses, including swine-lineage influenza A viruses. NA possesses sialidase activity, which is functionally important at multiple points in viral replication, counter-balancing the sialic acid receptor binding activity of the hemagglutinin (HA), the other major envelope glycoprotein. The NA proteins of influenza A viruses have been classified into nine serological subtypes, and they undergo antigenic drift variation similar to that of HA. Antibodies to NA are analyzed much less often than antibodies to HA. The conventional assay for NA inhibition (NI) antibody titration, established decades ago, is widely considered unwieldy and inefficient for routine use. In recent years, a few new formats have been developed which still measure inhibition of NA enzymatic function, but more efficiently and with less chemical waste produced. Described here is the enzyme-linked lectin assay (ELLA), which is performed in 96-well plates and analyzed on a spectrophotometric plate reader. An important factor in adoption of the ELLA technique for animal studies, such as swine, is the choice of NA antigen, which may be purified protein or whole virus containing an antigenically irrelevant HA protein. This NI assay, in conjunction with the hemagglutination inhibiting (HI) antibody assay, offers a practical way to characterize viral isolates more fully and to quantify antibodies induced by infection or vaccination."
https://doi.org/10.1007/s00705-016-3048-8,https://openalex.org/W2520373118,0,,search_title,Identification of further diversity among posaviruses,No abstract
https://doi.org/10.1007/s11262-015-1206-9,https://openalex.org/W307223271,0,https://pubmed.ncbi.nlm.nih.gov/25971425,id_retrieval_doi,Detection and characterization of atypical capripoxviruses among small ruminants in India.,"Recent developments in molecular biology shed light on cross-species transmission of SPPV and GTPV. The present study was planned to characterize the capripoxviruses which were circulating in the field condition among sheep and goats using RPO30 gene-based viral lineage (SPPV/GTPV) differentiating PCR and sequencing of RPO30 and GPCR genes from clinical samples. Out of 58 scabs (35 sheep and 23 goats) screened, 27 sheep and 18 goat scabs were found positive for capripox virus infections. With the exception of one sheep and one goat scabs, all the positive samples yielded amplicon size according to host origin, i.e. SPPV in sheep and GTPV in goats. In the above two exceptional cases, goat scab and sheep scab yielded amplicon size as that of SPPV and GTPV, respectively. Further, sequencing and phylogenetic analyses of complete ORFs of RPO30 and GPCR genes from six sheep and three goat scabs revealed that with the exception of above two samples, all had host-specific signatures and clustered according to their host origin. In case of cross-species infecting samples, sheep scab possessed GTPV-like signatures and goat scab possessed SPPV-like signatures. Our study identifies the circulation of cross-infecting SPPV and GTPV in the field and warrants the development of single-strain vaccine which can protect the animals from both sheeppox and goatpox diseases."
https://doi.org/10.3389/fmicb.2015.00014,https://openalex.org/W2049959807,0,,search_title,The human urine virome in association with urinary tract infections,No abstract
https://doi.org/10.1016/j.virusres.2013.03.019,https://openalex.org/W2058435686,0,https://pubmed.ncbi.nlm.nih.gov/23583225,id_retrieval_doi,"Genetic characterization of small ruminant lentiviruses circulating in naturally infected sheep and goats in Ontario, Canada.","Maedi-visna virus (MVV) and caprine arthritis encephalitis virus (CAEV) are related members of a group of small ruminant lentiviruses (SRLVs) that infect sheep and goats. SRLVs are endemic in many countries, including Canada. However, very little is known about the genetic characteristics of Canadian SRLVs, particularly in the province of Ontario. Given the importance of surveillance and eradication programs for the control of SRLVs, it is imperative that the diagnostic tests used to identify infected animals are sensitive to local strains of SRLVs. The aim of this work was to characterize SRLV strains circulating in Ontario and to evaluate the variability of the immunodominant regions of the Gag protein. In this study, the nearly complete gag sequence of 164 SRLVs, from 130 naturally infected sheep and 32 naturally infected goats from Ontario, was sequenced. Animals belonged to distantly located single and mixed species (sheep and goats) farms. Ovine lentiviruses from the same farm tended to cluster more closely together than did caprine lentiviruses from the same farm. Sequence analysis revealed a higher degree of heterogeneity among the caprine lentivirus sequences with an average inter-farm pairwise DNA distance of 10% and only 5% in the ovine lentivirus group. Interestingly, amplification of SRLVs from ELISA positive sheep was successful in 81% of cases, whereas amplification of SRLV proviral DNA was only possible in 55% of the ELISA positive goat samples; suggesting that a significant portion of caprine lentiviruses circulating in Ontario possess heterogeneity at the primer binding sites used in this study. Sequences of sheep and goat SRLVs from Ontario were assembled into phylogenetic trees with other known SRLVs and were found to belong to sequence groups A2 and B1, respectively, as defined by Shah et al. (2004a). A novel caprine lentivirus with a pairwise genetic difference of 15.6-25.4% relative to other group B subtypes was identified. Thus we suggest the designation of a novel subtype, B4, within the caprine lentivirus-like cluster. Lastly, we demonstrate evidence of recombination between ovine lentiviruses. These results emphasize the broad genetic diversity of SRLV strains circulating in the province of Ontario and show that the gag region is suitable for phylogenetic studies and may be applied to monitor SRLV eradication programs."
https://doi.org/10.1186/s12864-017-3680-z,https://openalex.org/W2605661305,0,,search_title,Genomic characterization of two novel pathogenic avipoxviruses isolated from pacific shearwaters (Ardenna spp.),No abstract
https://doi.org/10.1007/s13205-018-1427-4,https://openalex.org/W2891701417,0,,search_title,"Genetic variations of the Hemagglutinin gene of Pandemic Influenza A (H1N1) viruses in Assam, India during 2016",No abstract
https://doi.org/10.1099/jgv.0.000591,https://openalex.org/W2507381117,0,https://pubmed.ncbi.nlm.nih.gov/27574104,id_retrieval_doi,Multi-reassortant G3P[3] group A rotavirus in a horseshoe bat in Zambia.,"Group A rotavirus is a major cause of diarrhoea in humans, especially in young children. Bats also harbour group A rotaviruses, but the genetic backgrounds of bat rotavirus strains are usually distinct from those of human rotavirus strains. We identified a new strain of group A rotavirus in the intestinal contents of a horseshoe bat in Zambia. Whole genome sequencing revealed that the identified virus, named RVA/Bat-wt/ZMB/LUS12-14/2012/G3P[3], possessed the genotype constellation G3-P[3]-I3-R2-C2-M3-A9-N2-T3-E2-H3. Several genome segments of LUS12-14 were highly similar to those of group A rotaviruses identified from humans, cows and antelopes, indicating interspecies transmission of rotaviruses between bats and other mammals with possible multiple genomic reassortment events."
https://doi.org/10.1099/vir.0.071209-0,https://openalex.org/W1987687502,0,,search_title,Metagenomic analysis of the shrew enteric virome reveals novel viruses related to human stool-associated viruses,No abstract
,,0,,,No title,No abstract
,,0,,,No title,No abstract
https://doi.org/10.1128/jvi.00046-12,https://openalex.org/W2092162101,0,https://pubmed.ncbi.nlm.nih.gov/22787214,id_retrieval_doi,A member of a new Picornaviridae genus is shed in pig feces.,"During a study of the fecal microbiomes from two healthy piglets using high-throughput sequencing (HTS), we identified a viral genome containing an open reading frame encoding a predicted polyprotein of 2,133 amino acids. This novel viral genome displayed the typical organization of picornaviruses, containing three structural proteins (VP0, VP3, and VP1), followed by seven nonstructural proteins (2A, 2B, 2C, 3A, 3B, 3C(pro), and 3D(pol)). Given its particular relationship with Parechovirus, we propose to name it ""Pasivirus"" for Parecho sister clade virus, with ""Swine pasivirus 1"" (SPaV1) as the type species. Fecal samples collected at an industrial farm from healthy sows and piglets from the same herd (25 and 75, respectively) with ages ranging from 4 to 28 weeks were analyzed for the presence of SPaV1 by one-step reverse transcription (RT)-PCR targeting a 3D region of 151 bp. SPaV1 was detected in fecal samples from 51/75 healthy piglets (68% of the animals) and in none of the 25 fecal samples from healthy sows, indicating that SPaV1 circulates through enteric infection of healthy piglets. We propose that SPaV1 represents the first member of a novel Picornaviridae genus related to parechoviruses."
https://doi.org/10.1128/jvi.00639-11,https://openalex.org/W2104703623,0,,search_title,"Identification of the First Human Gyrovirus, a Virus Related to Chicken Anemia Virus","<jats:title>ABSTRACT</jats:title>
          <jats:p>
            We have identified in a skin swab sample from a healthy donor a new virus that we have named human gyrovirus (HGyV) because of its similarity to the chicken anemia virus (CAV), the only previously known member of the
            <jats:named-content content-type=""genus-species"">Gyrovirus</jats:named-content>
            genus. In particular, this virus encodes a homolog of the CAV apoptin, a protein that selectively induces apoptosis in cancer cells. By PCR screening, HGyV was found in 5 of 115 other nonlesional skin specimens but in 0 of 92 bronchoalveolar lavages or nasopharyngeal aspirates and in 0 of 92 fecal samples.
          </jats:p>"
https://doi.org/10.1016/j.meegid.2017.03.021,https://openalex.org/W2603658239,0,,search_title,"Novel putative Bluetongue virus in healthy goats from Sardinia, Italy",No abstract
https://doi.org/10.1159/000397568,https://openalex.org/W2257436111,0,,search_title,"Morphological, Chemical, and Antigenic Organization of Mammalian C-Type Viruses",No abstract
https://doi.org/10.1006/viro.1993.1319,https://openalex.org/W2124574957,0,https://pubmed.ncbi.nlm.nih.gov/7684877,id_retrieval_doi,Origin of the pandemic 1957 H2 influenza A virus and the persistence of its possible progenitors in the avian reservoir.,"H2N2 influenza A viruses caused the Asian pandemic of 1957 and then disappeared from the human population 10 years later. To assess the potential for similar outbreaks in the future, we determined the antigenicity of H2 hemagglutinins (HAs) from representative human and avian H2 viruses and then analyzed the nucleotide and amino acid sequences to determine their evolutionary characteristics in different hosts. The results of longitudinal virus surveillance studies were also examined to estimate the prevalence of avian H2 isolates among samples collected from wild ducks and domestic poultry. Reactivity patterns obtained with a large panel of monoclonal antibodies indicated antigenic drift in the HA of human H2 influenza viruses, beginning in 1962. Amino acid changes were clustered in two regions of HA1 that correspond to antigenic sites A and D of the H3 HA. By contrast, the antigenic profiles of the majority of avian H2 HAs were remarkably conserved through 1991, resembling the prototype Japan 57 (H2N2) strain. Amino acid changes were distributed throughout HA1, indicating that antibodies do not play a major role in the selection of avian H2 viruses. Phylogenetic analysis revealed two geographic site-specific lineages of avian H2 HAs: North American and Eurasian. Evidence is presented to support interregion transmission of gull H2 viruses. The human H2 HAs that circulated in 1957-1968 form a separate phylogenetic lineage, most closely related to the Eurasian avian H2 HAs. There was an increased prevalence of H2 influenza viruses among wild ducks in 1988 in North America, preceding the appearance of H2N2 viruses in domestic fowl. As the prevalence of avian H2N2 influenza viruses increased on turkey farms and in live bird markets in New York City and elsewhere, greater numbers of these viruses have come into direct contact with susceptible humans. We conclude that antigenically conserved counterparts of the human Asian pandemic strain of 1957 continue to circulate in the avian reservoir and are coming into closer proximity to susceptible human populations."
https://doi.org/10.1159/000149155,https://openalex.org/W4230831584,0,,search_title,Caliciviridae,No abstract
https://doi.org/10.1128/jvi.19.3.925-931.1976,https://openalex.org/W1600259452,0,,search_title,Single major polypeptide of a calicivirus: characterization by polyacrylamide gel electrophoresis and stabilization of virions by cross-linking with dimethyl suberimidate,"<jats:p>A calicivirus, San Miguel sea lion virus serotype 4, isolate 15FT, externally labelled with 125I, was shown by gel electrophoresis to possess a single major polypeptide. The polypeptide migrated anomalously upon electrophoresis in two sodium dodecyl sulfate (SDS) systems: more slowly than bovine serum albumin in a continuous phosphate-buffered system and more rapidly than bovine serum albumin in a discontinuous system. Estimated molecular weights in the two systems were approximately 71,000 and 64,000, respectively. There was no clear evidence for a minor virion polypeptide. Treatment of purified San Miguel sea lion virions with dimethyl suberimidate, a cross-linking reagent, preserved virion integrity during long-term storage at 4 degrees C. Oligomeric species of the polypeptide were observed upon electrophoresis of products from cross-linked virions. Based upon a preferred polypeptide molecular weight estimate of 71,000 and distribution of oligomeric species, a calicivirion model with 120 monomeric protein units is proposed as an alternative to a 180-unit model.</jats:p>"
https://doi.org/10.1016/j.antiviral.2014.12.014,https://openalex.org/W2059734331,0,,search_title,Surveying the global virome: Identification and characterization of HCV-related animal hepaciviruses,No abstract
https://doi.org/10.1007/s00705-016-3218-8,https://openalex.org/W2571210619,0,https://pubmed.ncbi.nlm.nih.gov/28063080,id_retrieval_doi,Genome sequence of bubaline alphaherpesvirus 1 (BuHV1) isolated in Australia in 1972.,"Bubaline alphaherpesvirus 1 (BuHV1) is a member of the family Herpesviridae, subfamily Alphaherpesvirinae, genus Varicellovirus. To date, no full genome sequence of BuHV has been published. Here, we report the complete genome sequence of bubaline alphaherpesvirus 1 (BuHV1) strain b6 (BuHV1-b6), isolated from a water buffalo (Bubalus bubalis) in 1972 in Australia. The virus was multiplied in MDBK cells, and the DNA was extracted and subjected to high-throughput sequencing. The reads were aligned and combined into a single genome sequence, with bovine alphaherpesvirus 5 (BoHV5) strain SV507/99 (accession number NC005261) as a reference. The BuHV1-b6 genome is a linear double-stranded DNA molecule, 137,452 bp long, with a GC content of 76.8%. The genome consists of two unique sequences: a long, or UL, sequence (103,818 bp) and a short, or US, sequence (9,586 bp), with the latter being flanked by inverted IR and TR elements of 12,024 bp each. The arrangement is typical of herpesvirus genomes of the D-type. The overall sequence has a 92.2% similarity at the nucleotide level to the reference BoHV5 strain. Our report provides a significant landmark in the history of herpesviruses, represented by the genome sequence of this 44-year-old virus isolate."
